imgPath,caption,chartType,xAxis,yAxis
statista_dataset/dataset_copy/imgs/4162.png," This statistic shows the unemployment rate in Iraq from 1999 to 2020. In 2020, the unemployment rate in Iraq was at approximately 12.83 percent. ",line,Unnamed: 0,Unemployment rate
statista_dataset/dataset_copy/imgs/2870.png," The statistic shows gross domestic product (GDP) in Nigeria from 1994 to 2018, with projections up until 2021. Gross domestic product (GDP) denotes the aggregate value of all services and goods produced within a country in any given year. GDP is an important indicator of a country's economic power. In 2018, Nigeria's gross domestic product amounted to around 1,168.75 billion international dollars. ",line,Unnamed: 0,Gross domestic product in billion international dollars
statista_dataset/dataset_copy/imgs/24910.png," The statistic shows Taiwan's share in the global gross domestic product (GDP) adjusted for Purchasing Power Parity (PPP) from 2015 to 2025. In 2019, Taiwan's share in the global gross domestic product adjusted for Purchasing Power Parity amounted to approximately 0.94 percent. ",column,Unnamed: 0,Share in global GDP adjusted for PPP
statista_dataset/dataset_copy/imgs/17961.png," During the time of the coronavirus pandemic, global consumers base their future decisions on how brands currently respond to the crisis. In March 2020, on average 65 percent of respondents indicated that a brand's behavior during the outbreak would have a huge impact on their likelihood to buy their products in the future. This was especially true for 88 percent of Chinese consumers and 79 percent of those located in India. ",table,Unnamed: 0,Share of respondents
statista_dataset/dataset_copy/imgs/8629.png," In 2019, the sector attracting the highest share of foreign direct investment in Mexico was the manufacturing industry, which accounted for almost half of all the FDI received in the North American country in that year. FDI focused in the trade sector came in second, with 12.87 percent of the total foreign investment value. ",pie,Unnamed: 0,Share of FDI
statista_dataset/dataset_copy/imgs/9368.png," In a 2019 survey, Italian respondents believed that discrimination against Roma people was the most widespread type of discrimination in Italy. More specifically, 79 percent of interviewees shared this belief. Moreover, 69 percent of respondents affirmed that discriminations related to sexual orientation and skin color were also widespread in Italy. Nevertheless, half of the Italian interviewees declared that society would not gain any benefits from a better integration of the Roma population. Discrimination in everyday life In 2019, only 38 percent of Italian respondents declared to be comfortable with a Roma colleague with whom they would be in daily contact at work. Additionally, transgender colleagues represented the second group with whom Italian interviewees declared they would feel the less comfortable with. The third most common discrimination in job search in Italy was thought to be faced by the Roma minority. For instance, 36 percent of respondents thought that belonging to this ethnic minority was a disadvantage for candidates. Measures against discrimination Despite the widespread discrimination, 33 percent of respondents in Italy believed that the efforts made in the country to fight discrimination were moderately effective. In October 2019, the Italian Senate voted in favor of the establishment of an Extraordinary Commission to combat all forms of racism, anti-Semitism, incitement to hatred, and violence. The Commission was proposed by Senator Liliana Segre, a Holocaust survivor. Thus, the committee was also given the name of ""Segre Commission"". According to a survey of November 2019, 59 percent of Italian interviewees were in favor of this committee. ",bar,Unnamed: 0,Share of respondents
statista_dataset/dataset_copy/imgs/14601.png," This statistic displays the age distribution of pornhub.com visitors in Poland in 2017. In that year, 15 percent of pornhub.com visitors from Poland were between 35 and 44 years of age. ",column,Unnamed: 0,Share of visitors
statista_dataset/dataset_copy/imgs/9268.png," This statistic shows the number of executions of inmates on death row in the United States from 1976 to 2020, by method of execution. As of August 2020, a total of 1,344 people had been executed by lethal injection in the United States since 1976. ",table,Method of execution,Number of executions
statista_dataset/dataset_copy/imgs/10599.png," This statistic shows the unique monthly visitors to Chinese online retailer Tmall.com from August 2016 to January 2017. In December 2016, about 277 million unique visitors worldwide visited Tmall. ",line,Unnamed: 0,Number of unique visits in millions
statista_dataset/dataset_copy/imgs/22156.png," This statistic shows the annual net revenue generated by Tivit Terceiriza̤̣o de Processos Servi̤os e Tecnologia S.A. in Brazil from 2013 to 2017. In 2017, the company reported a net revenue of 1.46 billion Brazilian reals, up from 1.41 billion reals a year earlier. Tivit was among the leading IT and telecommunications companies in Brazil in 2017. ",column,Unnamed: 0,Net revenue in billion Brazilian reals
statista_dataset/dataset_copy/imgs/22164.png," This statistic depicts the leading law firms in New York City in 2019, by number of lawyers. In that year, the law firm with most lawyers in the city was Paul, Weiss, Rifkind, Wharton & Garrison, who employed 832 New York City-based lawyers. ",bar,Unnamed: 0,Number of lawyers
statista_dataset/dataset_copy/imgs/10093.png," This statistic shows the leading donors in the United States in 2019. In 2019, Stewart and Lynda Resnick donated 772 million U.S. dollars in charitable gifts, including 750 million U.S. dollars to the University of California at Los Angeles. ",table,Unnamed: 0,Donations in million U.S. dollars
statista_dataset/dataset_copy/imgs/12686.png," On the day after the 2020 Grammy Awards, album sales from winners in the album categories grew by 153 percent. Whilst for the artists in question this is not an insignificant sales boost, song sales performed better, with sales growth of 684 percent following the ceremony. The 2020 Grammy Awards show watched by over 16.54 million people in the United States. ",table,Unnamed: 0,Sales growth
